"Creative Commons Licence by attribution (https://creativecommons.org/licenses/by/4.0/). Climate Change Initiative - European Space Agency, These data were produced by the University of Reading as part of the ESA CCI project. (http://surftemp.net)"
"Time series of 1 sea surface_temperature averaged across ocean surface within latitudes -14.05 and -14.00 and longitudes 121.85 and 121.90, in kelvin and degree Celsius. Post-hoc corrections have been applied from Merchant and Embury (2020) https://doi.org/10.3390/rs12162554"
year,month,day,mean temperature kelvin,mean temperature deg C,mean temperature uncertainty,fraction of sea-ice-covered ocean
1981,9,1,300.34000,27.189996337890648,0.19000,0.00000
1981,9,2,300.29999,27.149987792968773,0.19000,0.00000
1981,9,3,300.26999,27.119989013671898,0.19000,0.00000
1981,9,4,300.20999,27.059991455078148,0.19000,0.00000
1981,9,5,300.10001,26.950006103515648,0.19000,0.00000
1981,9,6,300.23999,27.089990234375023,0.19000,0.00000
1981,9,7,300.70999,27.559991455078148,0.19000,0.00000
1981,9,8,301.00000,27.850000000000023,0.19000,0.00000
1981,9,9,301.13000,27.980004882812523,0.19000,0.00000
1981,9,10,301.23999,28.089990234375023,0.19000,0.00000
1981,9,11,301.23999,28.089990234375023,0.19000,0.00000
1981,9,12,301.17999,28.029992675781273,0.19000,0.00000
1981,9,13,301.12000,27.969995117187523,0.19000,0.00000
1981,9,14,301.03998,27.889978027343773,0.19000,0.00000
1981,9,15,301.01999,27.869989013671898,0.19000,0.00000
1981,9,16,301.22998,28.079980468750023,0.19000,0.00000
1981,9,17,301.32001,28.170007324218773,0.19000,0.00000
1981,9,18,301.23999,28.089990234375023,0.19000,0.00000
1981,9,19,301.16000,28.010003662109398,0.19000,0.00000
1981,9,20,300.87000,27.719995117187523,0.19000,0.00000
1981,9,21,300.67999,27.529992675781273,0.19000,0.00000
1981,9,22,300.75000,27.600000000000023,0.19000,0.00000
1981,9,23,300.87000,27.719995117187523,0.19000,0.00000
1981,9,24,300.89999,27.749993896484398,0.19000,0.00000
1981,9,25,301.37000,28.219995117187523,0.19000,0.00000
1981,9,26,301.47000,28.320001220703148,0.19000,0.00000
1981,9,27,301.39999,28.249993896484398,0.19000,0.00000
1981,9,28,301.28000,28.129998779296898,0.19000,0.00000
1981,9,29,301.25000,28.100000000000023,0.19000,0.00000
1981,9,30,301.70999,28.559991455078205,0.19000,0.00000
1981,10,1,302.10001,28.950006103515648,0.19000,0.00000
1981,10,2,301.92999,28.779992675781273,0.19000,0.00000
1981,10,3,301.23999,28.089990234375023,0.19000,0.00000
1981,10,4,301.20999,28.059991455078148,0.19000,0.00000
1981,10,5,301.19000,28.040002441406273,0.19000,0.00000
1981,10,6,301.35001,28.200006103515648,0.19000,0.00000
1981,10,7,301.34000,28.189996337890648,0.19000,0.00000
1981,10,8,301.60999,28.459985351562523,0.19000,0.00000
1981,10,9,301.84000,28.689996337890648,0.19000,0.00000
1981,10,10,301.75000,28.600000000000023,0.19000,0.00000
1981,10,11,301.41998,28.269982910156273,0.19000,0.00000
1981,10,12,301.66998,28.519982910156273,0.19000,0.00000
1981,10,13,301.82999,28.679986572265648,0.19000,0.00000
1981,10,14,301.91000,28.760003662109398,0.19000,0.00000
1981,10,15,301.87000,28.719995117187523,0.19000,0.00000
1981,10,16,301.73999,28.589990234375023,0.19000,0.00000
1981,10,17,301.66998,28.519982910156273,0.19000,0.00000
1981,10,18,301.75998,28.609979248046898,0.19000,0.00000
1981,10,19,301.94000,28.790002441406273,0.19000,0.00000
1981,10,20,302.50000,29.35000000000008,0.19000,0.00000
1981,10,21,302.69000,29.540002441406273,0.19000,0.00000
1981,10,22,302.70999,29.559991455078148,0.19000,0.00000
1981,10,23,302.67999,29.529992675781273,0.19000,0.00000
1981,10,24,302.56000,29.409997558593773,0.19000,0.00000
1981,10,25,302.50000,29.35000000000008,0.19000,0.00000
1981,10,26,302.31000,29.15999755859383,0.19000,0.00000
1981,10,27,301.95999,28.809991455078148,0.19000,0.00000
1981,10,28,302.01999,28.869989013671898,0.19000,0.00000
1981,10,29,302.38998,29.239984130859398,0.19000,0.00000
1981,10,30,302.47000,29.320001220703148,0.19000,0.00000
1981,10,31,302.22000,29.070001220703148,0.19000,0.00000
1981,11,1,301.98999,28.839990234375023,0.19000,0.00000
1981,11,2,301.89999,28.749993896484398,0.19000,0.00000
1981,11,3,302.31000,29.15999755859383,0.19000,0.00000
1981,11,4,302.28998,29.139978027343773,0.19000,0.00000
1981,11,5,302.28998,29.139978027343773,0.19000,0.00000
1981,11,6,302.13000,28.980004882812523,0.19000,0.00000
1981,11,7,302.42999,29.279992675781273,0.33000,0.00000
1981,11,8,302.53998,29.389978027343773,0.38000,0.00000
1981,11,9,302.57001,29.420007324218773,0.20000,0.00000
1981,11,10,302.62000,29.469995117187523,0.19000,0.00000
1981,11,11,302.67999,29.529992675781273,0.19000,0.00000
1981,11,12,302.67999,29.529992675781273,0.19000,0.00000
1981,11,13,302.66000,29.510003662109398,0.22000,0.00000
1981,11,14,302.85001,29.700006103515648,0.29000,0.00000
1981,11,15,302.94998,29.799981689453148,0.32000,0.00000
1981,11,16,302.94000,29.790002441406273,0.43000,0.00000
1981,11,17,302.67999,29.529992675781273,0.50000,0.00000
1981,11,18,302.64999,29.499993896484398,0.49000,0.00000
1981,11,19,302.78998,29.639978027343773,0.47000,0.00000
1981,11,20,302.75000,29.600000000000023,0.47000,0.00000
1981,11,21,302.78000,29.629998779296898,0.47000,0.00000
1981,11,22,302.97000,29.820001220703148,0.42000,0.00000
1981,11,23,303.07001,29.920007324218773,0.41000,0.00000
1981,11,24,303.04999,29.899987792968773,0.40000,0.00000
1981,11,25,302.92999,29.779992675781273,0.44000,0.00000
1981,11,26,302.57999,29.429986572265648,0.36000,0.00000
1981,11,27,302.48999,29.339990234375023,0.35000,0.00000
1981,11,28,302.26999,29.119989013671898,0.23000,0.00000
1981,11,29,301.98999,28.839990234375023,0.19000,0.00000
1981,11,30,301.91000,28.760003662109398,0.19000,0.00000
1981,12,1,301.81000,28.659997558593773,0.26000,0.00000
1981,12,2,301.97998,28.829980468750023,0.68000,0.00000
1981,12,3,302.17999,29.029992675781273,0.76000,0.00000
1981,12,4,302.28998,29.139978027343773,0.76000,0.00000
1981,12,5,302.35999,29.209985351562523,0.76000,0.00000
1981,12,6,301.63998,28.489984130859398,0.25000,0.00000
1981,12,7,301.64999,28.499993896484398,0.25000,0.00000
1981,12,8,301.64999,28.499993896484398,0.25000,0.00000
1981,12,9,301.51999,28.36998901367184,0.33000,0.00000
1981,12,10,301.79999,28.649987792968773,0.40000,0.00000
1981,12,11,301.85999,28.709985351562523,0.36000,0.00000
1981,12,12,301.98999,28.839990234375023,0.25000,0.00000
1981,12,13,301.97998,28.829980468750023,0.27000,0.00000
1981,12,14,302.03000,28.879998779296898,0.40000,0.00000
1981,12,15,302.76999,29.619989013671898,0.26000,0.00000
1981,12,16,302.50998,29.359979248046898,0.26000,0.00000
1981,12,17,302.44000,29.290002441406273,0.26000,0.00000
1981,12,18,302.44998,29.299981689453148,0.26000,0.00000
1981,12,19,302.45999,29.309991455078148,0.26000,0.00000
1981,12,20,302.34000,29.189996337890648,0.26000,0.00000
1981,12,21,302.39999,29.249993896484398,0.26000,0.00000
1981,12,22,302.81000,29.659997558593773,0.25000,0.00000
1981,12,23,302.98999,29.839990234375023,0.25000,0.00000
1981,12,24,303.00000,29.850000000000023,0.26000,0.00000
1981,12,25,303.62000,30.469995117187523,0.26000,0.00000
1981,12,26,303.69000,30.540002441406273,0.26000,0.00000
1981,12,27,303.66998,30.519982910156273,0.26000,0.00000
1981,12,28,302.94998,29.799981689453148,0.26000,0.00000
1981,12,29,302.98999,29.839990234375023,0.26000,0.00000
1981,12,30,303.03998,29.889978027343773,0.26000,0.00000
1981,12,31,303.13000,29.980004882812523,0.26000,0.00000
1982,1,1,303.25000,30.100000000000023,0.26000,0.00000
1982,1,2,303.66998,30.519982910156273,0.29000,0.00000
1982,1,3,304.34000,31.189996337890648,0.31000,0.00000
1982,1,4,304.56000,31.409997558593773,0.32000,0.00000
1982,1,5,303.97998,30.829980468750023,0.36000,0.00000
1982,1,6,303.85999,30.709985351562523,0.47000,0.00000
1982,1,7,303.85001,30.700006103515648,0.44000,0.00000
1982,1,8,303.79999,30.649987792968773,0.51000,0.00000
1982,1,9,303.76999,30.619989013671898,0.52000,0.00000
1982,1,10,303.91998,30.769982910156273,0.66000,0.00000
1982,1,11,303.82001,30.670007324218773,0.61000,0.00000
1982,1,12,303.72998,30.579980468750023,0.59000,0.00000
1982,1,13,303.69998,30.549981689453148,0.70000,0.00000
1982,1,14,303.64999,30.499993896484398,0.76000,0.00000
1982,1,15,303.57999,30.429986572265648,0.76000,0.00000
1982,1,16,303.47998,30.329980468750023,0.76000,0.00000
1982,1,17,303.42999,30.279992675781273,0.76000,0.00000
1982,1,18,303.44998,30.299981689453148,0.76000,0.00000
1982,1,19,303.32001,30.170007324218773,0.76000,0.00000
1982,1,20,303.09000,29.939996337890648,0.73000,0.00000
1982,1,21,302.94000,29.790002441406273,0.72000,0.00000
1982,1,22,302.67999,29.529992675781273,0.64000,0.00000
1982,1,23,302.03000,28.879998779296898,0.31000,0.00000
1982,1,24,301.91000,28.760003662109398,0.28000,0.00000
1982,1,25,301.91000,28.760003662109398,0.30000,0.00000
1982,1,26,301.78998,28.639978027343773,0.50000,0.00000
1982,1,27,301.60001,28.450006103515648,0.46000,0.00000
1982,1,28,301.41998,28.269982910156273,0.27000,0.00000
1982,1,29,301.44998,28.299981689453148,0.26000,0.00000
1982,1,30,301.45999,28.309991455078148,0.27000,0.00000
1982,1,31,301.72000,28.570001220703148,0.33000,0.00000
1982,2,1,301.69998,28.549981689453148,0.49000,0.00000
1982,2,2,301.59000,28.439996337890648,0.27000,0.00000
1982,2,3,301.56000,28.409997558593773,0.26000,0.00000
1982,2,4,301.62000,28.469995117187523,0.26000,0.00000
1982,2,5,301.66998,28.519982910156273,0.25000,0.00000
1982,2,6,301.78000,28.629998779296898,0.26000,0.00000
1982,2,7,301.88998,28.739984130859398,0.29000,0.00000
1982,2,8,301.88000,28.730004882812523,0.32000,0.00000
1982,2,9,301.91998,28.769982910156273,0.75000,0.00000
1982,2,10,301.81000,28.659997558593773,0.69000,0.00000
1982,2,11,301.82001,28.670007324218773,0.66000,0.00000
1982,2,12,301.97998,28.829980468750023,0.66000,0.00000
1982,2,13,301.97998,28.829980468750023,0.69000,0.00000
1982,2,14,302.03998,28.889978027343773,0.70000,0.00000
1982,2,15,302.03998,28.889978027343773,0.74000,0.00000
1982,2,16,302.16000,29.010003662109398,0.72000,0.00000
1982,2,17,301.91000,28.760003662109398,0.36000,0.00000
1982,2,18,301.91000,28.760003662109398,0.25000,0.00000
1982,2,19,301.94998,28.799981689453148,0.26000,0.00000
1982,2,20,301.95999,28.809991455078148,0.26000,0.00000
1982,2,21,301.97998,28.829980468750023,0.52000,0.00000
1982,2,22,301.97998,28.829980468750023,0.73000,0.00000
1982,2,23,301.94998,28.799981689453148,0.69000,0.00000
1982,2,24,301.94998,28.799981689453148,0.71000,0.00000
1982,2,25,301.88000,28.730004882812523,0.61000,0.00000
1982,2,26,301.85001,28.700006103515648,0.63000,0.00000
1982,2,27,301.88000,28.730004882812523,0.65000,0.00000
1982,2,28,301.85001,28.700006103515648,0.65000,0.00000
1982,3,1,301.94000,28.790002441406273,0.46000,0.00000
1982,3,2,302.01999,28.869989013671898,0.45000,0.00000
1982,3,3,301.63998,28.489984130859398,0.19000,0.00000
1982,3,4,301.54999,28.399987792968773,0.19000,0.00000
1982,3,5,301.53998,28.389978027343773,0.19000,0.00000
1982,3,6,301.63998,28.489984130859398,0.41000,0.00000
1982,3,7,301.69000,28.540002441406273,0.52000,0.00000
1982,3,8,301.88000,28.730004882812523,0.37000,0.00000
1982,3,9,302.45999,29.309991455078148,0.19000,0.00000
1982,3,10,302.44998,29.299981689453148,0.19000,0.00000
1982,3,11,302.69998,29.549981689453148,0.19000,0.00000
1982,3,12,302.81000,29.659997558593773,0.19000,0.00000
1982,3,13,302.81000,29.659997558593773,0.19000,0.00000
1982,3,14,302.63998,29.489984130859398,0.19000,0.00000
1982,3,15,302.60999,29.459985351562523,0.19000,0.00000
1982,3,16,302.72998,29.579980468750023,0.19000,0.00000
1982,3,17,302.47998,29.329980468750023,0.19000,0.00000
1982,3,18,302.00998,28.859979248046898,0.19000,0.00000
1982,3,19,302.10001,28.950006103515648,0.19000,0.00000
1982,3,20,302.44000,29.290002441406273,0.19000,0.00000
1982,3,21,302.51999,29.369989013671898,0.19000,0.00000
1982,3,22,302.47998,29.329980468750023,0.19000,0.00000
1982,3,23,302.47998,29.329980468750023,0.23000,0.00000
1982,3,24,302.47998,29.329980468750023,0.52000,0.00000
1982,3,25,302.22998,29.079980468750023,0.19000,0.00000
1982,3,26,302.28000,29.129998779296898,0.19000,0.00000
1982,3,27,302.32999,29.179986572265648,0.19000,0.00000
1982,3,28,302.42999,29.279992675781273,0.19000,0.00000
1982,3,29,302.66000,29.510003662109398,0.19000,0.00000
1982,3,30,302.84000,29.689996337890648,0.19000,0.00000
1982,3,31,302.82999,29.679986572265648,0.19000,0.00000
1982,4,1,302.39999,29.249993896484398,0.19000,0.00000
1982,4,2,302.38000,29.230004882812523,0.19000,0.00000
1982,4,3,302.41998,29.269982910156273,0.20000,0.00000
1982,4,4,302.57001,29.420007324218773,0.19000,0.00000
1982,4,5,302.57001,29.420007324218773,0.19000,0.00000
1982,4,6,302.60001,29.450006103515648,0.19000,0.00000
1982,4,7,302.72998,29.579980468750023,0.19000,0.00000
1982,4,8,302.89999,29.749993896484398,0.19000,0.00000
1982,4,9,302.91000,29.76000366210934,0.19000,0.00000
1982,4,10,302.69998,29.549981689453148,0.19000,0.00000
1982,4,11,302.72998,29.579980468750023,0.19000,0.00000
1982,4,12,302.78998,29.639978027343773,0.19000,0.00000
1982,4,13,302.79999,29.649987792968773,0.19000,0.00000
1982,4,14,302.76999,29.619989013671898,0.19000,0.00000
1982,4,15,302.82001,29.670007324218773,0.19000,0.00000
1982,4,16,302.79999,29.649987792968773,0.19000,0.00000
1982,4,17,302.70999,29.559991455078148,0.19000,0.00000
1982,4,18,302.78998,29.639978027343773,0.19000,0.00000
1982,4,19,302.88000,29.730004882812523,0.19000,0.00000
1982,4,20,302.73999,29.589990234375023,0.19000,0.00000
1982,4,21,302.54999,29.399987792968773,0.19000,0.00000
1982,4,22,302.47998,29.329980468750023,0.19000,0.00000
1982,4,23,302.62000,29.469995117187523,0.19000,0.00000
1982,4,24,302.78000,29.629998779296898,0.19000,0.00000
1982,4,25,302.91000,29.76000366210934,0.21000,0.00000
1982,4,26,302.35999,29.209985351562523,0.19000,0.00000
1982,4,27,302.16998,29.019982910156273,0.19000,0.00000
1982,4,28,302.32999,29.179986572265648,0.19000,0.00000
1982,4,29,302.37000,29.219995117187523,0.19000,0.00000
1982,4,30,302.29999,29.149987792968773,0.19000,0.00000
1982,5,1,302.19000,29.040002441406273,0.19000,0.00000
1982,5,2,302.17999,29.029992675781273,0.19000,0.00000
1982,5,3,302.16998,29.019982910156273,0.19000,0.00000
1982,5,4,302.23999,29.089990234375023,0.19000,0.00000
1982,5,5,302.38000,29.230004882812523,0.19000,0.00000
1982,5,6,302.22998,29.079980468750023,0.19000,0.00000
1982,5,7,301.97000,28.820001220703148,0.19000,0.00000
1982,5,8,301.85999,28.709985351562523,0.19000,0.00000
1982,5,9,301.82001,28.670007324218773,0.19000,0.00000
1982,5,10,301.85999,28.709985351562523,0.19000,0.00000
1982,5,11,301.78000,28.629998779296898,0.19000,0.00000
1982,5,12,301.57001,28.420007324218773,0.19000,0.00000
1982,5,13,301.34000,28.189996337890648,0.19000,0.00000
1982,5,14,301.25000,28.100000000000023,0.19000,0.00000
1982,5,15,301.19998,28.049981689453148,0.19000,0.00000
1982,5,16,301.13000,27.980004882812523,0.19000,0.00000
1982,5,17,301.10999,27.95998535156258,0.19000,0.00000
1982,5,18,301.07999,27.929986572265648,0.19000,0.00000
1982,5,19,301.00998,27.859979248046898,0.19000,0.00000
1982,5,20,300.91998,27.769982910156216,0.19000,0.00000
1982,5,21,301.19998,28.049981689453148,0.19000,0.00000
1982,5,22,301.17999,28.029992675781273,0.19000,0.00000
1982,5,23,300.94000,27.790002441406273,0.19000,0.00000
1982,5,24,300.82999,27.679986572265648,0.19000,0.00000
1982,5,25,300.82001,27.670007324218773,0.19000,0.00000
1982,5,26,300.88998,27.739984130859398,0.19000,0.00000
1982,5,27,300.95999,27.809991455078148,0.19000,0.00000
1982,5,28,300.97000,27.820001220703148,0.19000,0.00000
1982,5,29,301.06000,27.909997558593773,0.56000,0.00000
1982,5,30,301.03998,27.889978027343773,0.56000,0.00000
1982,5,31,300.75998,27.609979248046898,0.19000,0.00000
1982,6,1,300.85999,27.709985351562523,0.14000,0.00000
1982,6,2,300.85001,27.700006103515648,0.14000,0.00000
1982,6,3,300.78000,27.629998779296898,0.14000,0.00000
1982,6,4,300.63000,27.480004882812523,0.14000,0.00000
1982,6,5,300.63000,27.480004882812523,0.14000,0.00000
1982,6,6,300.66000,27.510003662109398,0.14000,0.00000
1982,6,7,300.41998,27.269982910156273,0.14000,0.00000
1982,6,8,300.41998,27.269982910156273,0.14000,0.00000
1982,6,9,300.60001,27.450006103515648,0.14000,0.00000
1982,6,10,300.75998,27.609979248046898,0.14000,0.00000
1982,6,11,300.85001,27.700006103515648,0.14000,0.00000
1982,6,12,300.94998,27.799981689453148,0.14000,0.00000
1982,6,13,301.09000,27.939996337890648,0.14000,0.00000
1982,6,14,301.22000,28.070001220703148,0.14000,0.00000
1982,6,15,301.28000,28.129998779296898,0.14000,0.00000
1982,6,16,301.07001,27.920007324218773,0.14000,0.00000
1982,6,17,300.64999,27.499993896484398,0.14000,0.00000
1982,6,18,300.54999,27.399987792968773,0.14000,0.00000
1982,6,19,300.66998,27.519982910156273,0.14000,0.00000
1982,6,20,300.72998,27.579980468749966,0.14000,0.00000
1982,6,21,300.50998,27.359979248046955,0.14000,0.00000
1982,6,22,300.44998,27.299981689453148,0.14000,0.00000
1982,6,23,300.35999,27.209985351562523,0.14000,0.00000
1982,6,24,300.20999,27.059991455078148,0.14000,0.00000
1982,6,25,300.22998,27.079980468750023,0.14000,0.00000
1982,6,26,300.23999,27.089990234375023,0.14000,0.00000
1982,6,27,300.19000,27.040002441406273,0.15000,0.00000
1982,6,28,300.17999,27.029992675781273,0.14000,0.00000
1982,6,29,300.22998,27.079980468750023,0.14000,0.00000
1982,6,30,300.19000,27.040002441406273,0.14000,0.00000
1982,7,1,300.09000,26.939996337890648,0.14000,0.00000
1982,7,2,300.10001,26.950006103515648,0.14000,0.00000
1982,7,3,299.98999,26.839990234375023,0.14000,0.00000
1982,7,4,299.84000,26.689996337890648,0.14000,0.00000
1982,7,5,299.82001,26.670007324218773,0.15000,0.00000
1982,7,6,299.82999,26.679986572265648,0.14000,0.00000
1982,7,7,299.73999,26.589990234375023,0.15000,0.00000
1982,7,8,299.72000,26.570001220703148,0.14000,0.00000
1982,7,9,299.69000,26.540002441406273,0.14000,0.00000
1982,7,10,299.63998,26.489984130859398,0.14000,0.00000
1982,7,11,299.60999,26.459985351562523,0.14000,0.00000
1982,7,12,299.57999,26.429986572265648,0.14000,0.00000
1982,7,13,299.41000,26.260003662109398,0.14000,0.00000
1982,7,14,299.19000,26.040002441406273,0.15000,0.00000
1982,7,15,298.84000,25.689996337890648,0.14000,0.00000
1982,7,16,298.67999,25.529992675781273,0.14000,0.00000
1982,7,17,298.75000,25.600000000000023,0.14000,0.00000
1982,7,18,298.82001,25.670007324218773,0.14000,0.00000
1982,7,19,298.70999,25.559991455078148,0.14000,0.00000
1982,7,20,298.70999,25.559991455078148,0.14000,0.00000
1982,7,21,299.09000,25.939996337890648,0.14000,0.00000
1982,7,22,299.38998,26.239984130859398,0.14000,0.00000
1982,7,23,299.50000,26.350000000000023,0.14000,0.00000
1982,7,24,299.47998,26.329980468750023,0.14000,0.00000
1982,7,25,299.44000,26.290002441406273,0.14000,0.00000
1982,7,26,299.44998,26.299981689453148,0.14000,0.00000
1982,7,27,299.44998,26.299981689453148,0.14000,0.00000
1982,7,28,299.17999,26.029992675781273,0.14000,0.00000
1982,7,29,299.03998,25.889978027343773,0.15000,0.00000
1982,7,30,299.13998,25.989984130859398,0.14000,0.00000
1982,7,31,299.17999,26.029992675781273,0.14000,0.00000
1982,8,1,299.09000,25.939996337890648,0.14000,0.00000
1982,8,2,298.98999,25.839990234375023,0.14000,0.00000
1982,8,3,298.94000,25.790002441406273,0.15000,0.00000
1982,8,4,298.82999,25.679986572265648,0.14000,0.00000
1982,8,5,298.70999,25.559991455078148,0.14000,0.00000
1982,8,6,298.72998,25.579980468750023,0.14000,0.00000
1982,8,7,298.82999,25.679986572265648,0.14000,0.00000
1982,8,8,298.94000,25.790002441406273,0.14000,0.00000
1982,8,9,299.10999,25.959985351562523,0.14000,0.00000
1982,8,10,299.16998,26.019982910156273,0.14000,0.00000
1982,8,11,299.19998,26.049981689453148,0.14000,0.00000
1982,8,12,299.25000,26.100000000000023,0.14000,0.00000
1982,8,13,299.17999,26.029992675781273,0.14000,0.00000
1982,8,14,299.03000,25.879998779296898,0.14000,0.00000
1982,8,15,299.09000,25.939996337890648,0.14000,0.00000
1982,8,16,299.10999,25.959985351562523,0.14000,0.00000
1982,8,17,298.98999,25.839990234375023,0.14000,0.00000
1982,8,18,298.81000,25.659997558593773,0.14000,0.00000
1982,8,19,298.91998,25.769982910156273,0.14000,0.00000
1982,8,20,298.91998,25.769982910156273,0.14000,0.00000
1982,8,21,298.63000,25.480004882812523,0.14000,0.00000
1982,8,22,298.39999,25.249993896484398,0.14000,0.00000
1982,8,23,298.53998,25.389978027343773,0.14000,0.00000
1982,8,24,298.78000,25.629998779296898,0.14000,0.00000
1982,8,25,298.97998,25.829980468750023,0.14000,0.00000
1982,8,26,299.14999,25.999993896484398,0.14000,0.00000
1982,8,27,299.22000,26.070001220703148,0.14000,0.00000
1982,8,28,299.60001,26.450006103515648,0.14000,0.00000
1982,8,29,300.16998,27.019982910156273,0.14000,0.00000
1982,8,30,300.34000,27.189996337890648,0.14000,0.00000
1982,8,31,299.85999,26.709985351562523,0.14000,0.00000
1982,9,1,299.78000,26.629998779296898,0.19000,0.00000
1982,9,2,299.88998,26.739984130859398,0.19000,0.00000
1982,9,3,299.95999,26.809991455078148,0.19000,0.00000
1982,9,4,299.94000,26.790002441406273,0.19000,0.00000
1982,9,5,299.81000,26.659997558593773,0.19000,0.00000
1982,9,6,299.72000,26.570001220703148,0.19000,0.00000
1982,9,7,299.70999,26.559991455078148,0.19000,0.00000
1982,9,8,299.76999,26.619989013671898,0.19000,0.00000
1982,9,9,299.75998,26.609979248046898,0.19000,0.00000
1982,9,10,299.78000,26.629998779296898,0.19000,0.00000
1982,9,11,299.81000,26.659997558593773,0.20000,0.00000
1982,9,12,299.66998,26.519982910156273,0.19000,0.00000
1982,9,13,299.75000,26.600000000000023,0.19000,0.00000
1982,9,14,299.85999,26.709985351562523,0.19000,0.00000
1982,9,15,299.91998,26.769982910156273,0.19000,0.00000
1982,9,16,299.85999,26.709985351562523,0.19000,0.00000
1982,9,17,299.98999,26.839990234375023,0.19000,0.00000
1982,9,18,300.07001,26.920007324218773,0.19000,0.00000
1982,9,19,299.98999,26.839990234375023,0.19000,0.00000
1982,9,20,299.88000,26.730004882812523,0.19000,0.00000
1982,9,21,299.72998,26.579980468750023,0.19000,0.00000
1982,9,22,299.64999,26.499993896484398,0.19000,0.00000
1982,9,23,299.72998,26.579980468750023,0.19000,0.00000
1982,9,24,299.94000,26.790002441406273,0.19000,0.00000
1982,9,25,300.16998,27.019982910156273,0.19000,0.00000
1982,9,26,300.35999,27.209985351562523,0.19000,0.00000
1982,9,27,300.38998,27.239984130859398,0.19000,0.00000
1982,9,28,300.38000,27.230004882812523,0.19000,0.00000
1982,9,29,300.51999,27.369989013671898,0.19000,0.00000
1982,9,30,300.75000,27.600000000000023,0.19000,0.00000
1982,10,1,300.59000,27.439996337890648,0.19000,0.00000
1982,10,2,300.38000,27.230004882812523,0.19000,0.00000
1982,10,3,300.32999,27.179986572265648,0.19000,0.00000
1982,10,4,300.23999,27.089990234375023,0.19000,0.00000
1982,10,5,300.70999,27.559991455078148,0.19000,0.00000
1982,10,6,300.76999,27.619989013671898,0.19000,0.00000
1982,10,7,300.47000,27.320001220703148,0.19000,0.00000
1982,10,8,300.25998,27.109979248046898,0.19000,0.00000
1982,10,9,300.32001,27.170007324218773,0.19000,0.00000
1982,10,10,300.38000,27.230004882812523,0.19000,0.00000
1982,10,11,300.59000,27.439996337890648,0.19000,0.00000
1982,10,12,300.72000,27.570001220703148,0.19000,0.00000
1982,10,13,300.60001,27.450006103515648,0.19000,0.00000
1982,10,14,300.38998,27.239984130859398,0.19000,0.00000
1982,10,15,300.29999,27.149987792968773,0.19000,0.00000
1982,10,16,300.26999,27.119989013671898,0.19000,0.00000
1982,10,17,300.25000,27.100000000000023,0.19000,0.00000
1982,10,18,300.32001,27.170007324218773,0.19000,0.00000
1982,10,19,300.28000,27.129998779296898,0.19000,0.00000
1982,10,20,300.29999,27.149987792968773,0.19000,0.00000
1982,10,21,300.44000,27.290002441406273,0.19000,0.00000
1982,10,22,300.60999,27.459985351562523,0.19000,0.00000
1982,10,23,300.81000,27.659997558593773,0.19000,0.00000
1982,10,24,301.06000,27.909997558593773,0.19000,0.00000
1982,10,25,301.19000,28.040002441406273,0.19000,0.00000
1982,10,26,301.29999,28.149987792968773,0.19000,0.00000
1982,10,27,301.44998,28.299981689453148,0.19000,0.00000
1982,10,28,301.67999,28.529992675781273,0.20000,0.00000
1982,10,29,302.70999,29.559991455078148,0.19000,0.00000
1982,10,30,302.64999,29.499993896484398,0.19000,0.00000
1982,10,31,302.35001,29.200006103515648,0.19000,0.00000
1982,11,1,302.09000,28.939996337890648,0.19000,0.00000
1982,11,2,302.03000,28.879998779296898,0.19000,0.00000
1982,11,3,302.07999,28.929986572265648,0.19000,0.00000
1982,11,4,302.03998,28.889978027343773,0.19000,0.00000
1982,11,5,301.97998,28.829980468750023,0.19000,0.00000
1982,11,6,302.00998,28.859979248046898,0.22000,0.00000
1982,11,7,302.12000,28.969995117187466,0.22000,0.00000
1982,11,8,302.45999,29.309991455078148,0.19000,0.00000
1982,11,9,302.64999,29.499993896484398,0.19000,0.00000
1982,11,10,302.69998,29.549981689453148,0.19000,0.00000
1982,11,11,302.62000,29.469995117187523,0.19000,0.00000
1982,11,12,302.44998,29.299981689453148,0.19000,0.00000
1982,11,13,302.20999,29.059991455078148,0.19000,0.00000
1982,11,14,302.12000,28.969995117187466,0.19000,0.00000
1982,11,15,302.14999,28.999993896484398,0.19000,0.00000
1982,11,16,302.28998,29.139978027343773,0.19000,0.00000
1982,11,17,302.44998,29.299981689453148,0.19000,0.00000
1982,11,18,302.84000,29.689996337890648,0.19000,0.00000
1982,11,19,303.41000,30.260003662109398,0.19000,0.00000
1982,11,20,303.57999,30.429986572265648,0.19000,0.00000
1982,11,21,302.81000,29.659997558593773,0.28000,0.00000
1982,11,22,302.53998,29.389978027343773,0.19000,0.00000
1982,11,23,302.57001,29.420007324218773,0.19000,0.00000
1982,11,24,302.94000,29.790002441406273,0.19000,0.00000
1982,11,25,302.91998,29.769982910156273,0.19000,0.00000
1982,11,26,302.62000,29.469995117187523,0.19000,0.00000
1982,11,27,302.41998,29.269982910156273,0.19000,0.00000
1982,11,28,302.35999,29.209985351562523,0.19000,0.00000
1982,11,29,302.35001,29.200006103515648,0.19000,0.00000
1982,11,30,302.35001,29.200006103515648,0.19000,0.00000
1982,12,1,302.17999,29.029992675781273,0.26000,0.00000
1982,12,2,302.13000,28.980004882812523,0.26000,0.00000
